"","X","track_id","artists","album_name","track_name","popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track_genre"
"562",19684,"4DpMimOybqjya7I5tb35UR","Clay Walker","Happy Country Christmas","Frosty the Snowman",0,163266,"False",0.586,0.473,9,-9.244,1,0.0829,0.668,0,0.0746,0.713,178.906,4,"country"
"563",19687,"0KwTW9dp15xWoX03XFeBKy","Clay Walker","Country Holiday","Frosty the Snowman",0,163266,"False",0.586,0.473,9,-9.244,1,0.0829,0.668,0,0.0746,0.713,178.906,4,"country"
"564",19690,"61202Zzk9rk4bPMZLh2gr6","Allman Brothers Band","Fiesta temática 60s","Trouble No More",0,227751,"False",0.556,0.567,9,-11.426,0,0.0333,0.0577,0.00144,0.0907,0.856,141.348,4,"country"
"565",19693,"36NwMJRaCy7x77xYGJiG2M","Allman Brothers Band","Fishing Music","Midnight Rider",1,177960,"False",0.346,0.589,7,-9.922,1,0.036,0.21,0.00703,0.15,0.638,189.486,4,"country"
"566",19696,"39ph3ZNvqkWOMd1Idtv3Vj","Michael Ray","Oklahoma Smokeshow - Breakout Country","Holy Water",0,209720,"False",0.534,0.722,9,-4.944,1,0.0339,0.0367,1.68e-06,0.11,0.224,75.007,4,"country"
"567",19699,"4tq6cohvTZ3jqeiVNM8Jlx","Michael Ray","Oklahoma Smokeshow - Breakout Country","Time Marches On (The Bootlegger Sessions)",0,162533,"False",0.84,0.507,5,-7.251,0,0.0304,0.29,0,0.241,0.703,117.947,4,"country"
"568",19702,"0BCy325UZyR9z0t0uxwn2N","Florida Georgia Line","Dig Your Roots","H.O.L.Y.",71,194186,"False",0.523,0.666,7,-4.081,0,0.0327,0.401,0,0.0728,0.564,78.077,4,"country"
"569",19705,"11EX5yhxr9Ihl3IN1asrfK","Lady A","Need You Now","Need You Now",71,277573,"False",0.587,0.622,4,-5.535,1,0.0303,0.0927,0.000636,0.2,0.231,107.943,4,"country"
"570",19708,"1QEEqeFIZktqIpPI4jSVSF","Boston","Boston","More Than a Feeling",79,285133,"False",0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,4,"country"
"571",19711,"2GpBrAoCwt48fxjgjlzMd4","Eagles","Hell Freezes Over (Remaster 2018)","Hotel California - Live On MTV, 1994",65,432040,"False",0.55,0.49,2,-10.732,1,0.0572,0.368,9.96e-05,0.917,0.609,74.656,4,"country"
"572",19714,"0vzSAyinyA619ZbrOaAi04","Dan + Shay","Good Things","Steal My Love",66,162120,"False",0.59,0.633,2,-5.452,1,0.0328,0.619,0,0.157,0.751,179.856,4,"country"
"573",19717,"7d0r2pZJOkZCkS1sVmx6Tc","Koe Wetzel","Harold Saul High","One and Only",46,227248,"False",0.394,0.734,7,-5.364,1,0.0335,0.0113,0,0.139,0.371,153.891,4,"country"
"574",19720,"1XjrpDJARnUJtL1wRUQMbI","Glen Campbell","Fiesta temática 60s","Christmas Is For Children",0,199200,"False",0.32,0.288,7,-13.439,1,0.0291,0.363,0.00561,0.0943,0.181,77.762,4,"country"
"575",19723,"0cBKPAPnFdtBFjDpTYJeI7","Upchurch","King of Dixie","White Lightning",45,231232,"True",0.792,0.577,7,-9.651,1,0.0952,0.0471,2.83e-06,0.167,0.541,139.99,4,"country"
"576",19726,"0uG9Bqx2MzVF5k525wzaKS","Tyler Braden","New Country Hits","Try Losing One",0,219640,"False",0.455,0.4,2,-7.749,1,0.0293,0.546,0,0.0971,0.103,139.828,4,"country"
"577",19729,"7dpqyGseVaTFPXIsAQPyCg","George Thorogood & The Destroyers","Christmas Rock 2022","Rock And Roll Christmas",0,204720,"False",0.348,0.981,11,-5.02,1,0.137,0.00479,0.0883,0.0905,0.704,182.456,4,"country"
"578",19732,"2yeCrMf8koRuEWuRdo8SgX","Ashley McBryde","Cozy Country","A Little Dive Bar in Dahlonega",0,209080,"False",0.651,0.479,1,-6.192,1,0.0447,0.426,0,0.151,0.575,145.979,4,"country"
"579",19735,"3HCcxZ6iz9HtoRRL0KgMlZ","Ashley McBryde","Easy Country","A Little Dive Bar in Dahlonega",0,209080,"False",0.651,0.479,1,-6.192,1,0.0447,0.426,0,0.151,0.575,145.979,4,"country"
"580",19738,"2yx3W98N7XWMCH6Q2CdbYn","Gunslingers","Bygdaslaur","Bygdaslaur",46,203307,"False",0.576,0.793,7,-5.402,0,0.0481,0.288,0,0.188,0.438,144.936,4,"country"
"581",19741,"3bav3x8ko6oQdqRV9r4WWm","Ashley McBryde","New Country","Martha Divine",0,217706,"False",0.582,0.939,9,-4.868,0,0.0781,0.0069,0.00365,0.0732,0.594,136.871,4,"country"
"582",19744,"5Jq8ISsgnm2mPRqJi1swaZ","Steppenwolf","Обратно в клас - rock","Born To Be Wild - Single Version",1,216693,"False",0.468,0.81,9,-8.33,1,0.0724,0.00169,0.0314,0.567,0.464,145.589,4,"country"
"583",19747,"6CqIPNIgAYmbOyPgVKv0u3","Emmylou Harris","Happy Country Christmas","Christmas Time's A-Coming",0,175400,"False",0.715,0.404,11,-9.706,1,0.0262,0.583,0,0.115,0.709,104.438,4,"country"
"584",19750,"5nzZGxQGfIc117nKyCQV8G","Hannah Ellis;Nick Wayne","If the World Was Ending","If the World Was Ending",49,212000,"False",0.492,0.399,1,-9.255,1,0.0653,0.771,0,0.189,0.637,133.416,3,"country"
"585",19753,"0OWZFobGSIW9GrSlQ9C5pc","Thomas Rhett","Life Changes","Marry Me",70,205453,"False",0.333,0.412,3,-8.633,1,0.029,0.0977,0,0.113,0.474,85.028,4,"country"
"586",19756,"5bWZd1TOdlA1uOVhP6Vu0e","Emily Hackett;Will Anderson","Take My Hand (The Wedding Song) [feat. Will Anderson]","Take My Hand (The Wedding Song) [feat. Will Anderson]",53,238421,"False",0.592,0.465,3,-10.008,1,0.0279,0.663,0.000776,0.0918,0.283,75.976,4,"country"
"587",19759,"6S3JlDAGk3uu3NtZbPnuhS","Badfinger","Straight Up (Remastered 2010 / Deluxe Edition)","Baby Blue - Remastered 2010",67,217346,"False",0.623,0.876,11,-7.788,1,0.066,0.0189,0.0134,0.0728,0.515,124.431,4,"country"
"588",19762,"7H7cWKQa3KpySFitL8bSkc","Don Williams","Portrait","Good Ole Boys Like Me",52,255880,"False",0.658,0.325,9,-17.557,1,0.0282,0.712,0.00261,0.158,0.483,107.456,4,"country"
"589",19765,"7wt7fEnJpsu9IRMadfc8Xm","Morgan Evans;Kelsea Ballerini","Cozy Country","Dance with Me",0,199501,"False",0.611,0.519,1,-9.854,1,0.035,0.481,4.82e-06,0.107,0.462,147.979,4,"country"
"590",19768,"4mx87tH7mQjaTZSjxCHdi3","Morgan Evans","Finest Country","I Do",0,210663,"False",0.509,0.761,7,-5.947,0,0.0441,0.122,0,0.137,0.71,176.054,4,"country"
"591",19771,"1lcjqn3fCWAHdzOaDVnPj8","Morgan Evans","Country Road Songs","Country Outta My Girl",0,202613,"False",0.448,0.932,7,-4.424,1,0.0976,0.0174,0,0.347,0.709,187.813,4,"country"
"592",19774,"0IKFxQz9YhhnibrGnGSeUw","Little River Band","On air 70's Hits","Reminiscing - Remastered",2,253080,"False",0.362,0.466,7,-11.257,1,0.0403,0.65,0.00589,0.132,0.342,189.141,4,"country"
"593",19777,"0eAJvOFndX8wqXSDhNmXgA","Morgan Evans","Never Leave - Country Magic","Country Outta My Girl",0,202613,"False",0.448,0.932,7,-4.424,1,0.0976,0.0174,0,0.347,0.709,187.813,4,"country"
"594",19780,"7BmrtjHe3CSS0vN7XJt80Y","Upchurch","King of Dixie","Traveler",44,166272,"True",0.786,0.599,4,-9.949,0,0.0602,0.454,6.95e-06,0.111,0.482,139.975,4,"country"
"595",19783,"0bTbLiGCQdNfXpHYGkCfSV","Morgan Evans","Good Times Country","Song for the Summer",0,212596,"False",0.606,0.817,9,-5.112,0,0.0327,0.0279,8.79e-05,0.228,0.645,124.072,4,"country"
"596",19786,"67JdxRxKgYprfdEpb3VqHb","Upchurch;Katie Noel;Chucky V","Parachute","Dance with the Devil (feat. Katie Noel & Chucky V)",43,244947,"True",0.711,0.813,4,-7.085,0,0.0535,0.0248,0,0.0941,0.347,159.92,4,"country"
"597",19789,"2zIXd7qeMY696KKiJrk6r2","Upchurch","King of Dixie","Tunnel Vision",44,150218,"True",0.773,0.516,10,-10.011,1,0.0613,0.457,0,0.278,0.358,138.944,4,"country"
"598",19792,"5dxgUzUSEMddBRjMZk6bj4","Lasse Stefanz","Road Trip","Huaröd",45,151484,"False",0.647,0.813,9,-5.076,1,0.0758,0.135,0,0.173,0.826,153.994,4,"country"
"599",19795,"64xp2l0AuDU8HkTvjuH50K","Tomgang","Hjortefall","Hjortefall",45,224260,"False",0.538,0.646,9,-7.093,1,0.0423,0.0805,0.00671,0.0887,0.459,160.129,4,"country"
"600",19798,"25GlfPUk2HGcaomdxFSktV","Three Dog Night","Fiesta temática 70s","An Old Fashioned Love Song - Single Version",0,226600,"False",0.456,0.555,10,-10.615,1,0.0369,0.508,0.0194,0.106,0.776,101.31,4,"country"
"601",19801,"3D8dwH690MXQRhtIZTSS9c","John Denver","John Denver's Greatest Hits","Leaving, On a Jet Plane - ""Greatest Hits"" Version",62,245533,"False",0.406,0.188,7,-13.039,1,0.0324,0.852,0,0.105,0.629,120.757,4,"country"
"602",19804,"77Bt2DXJE1R1qsnm4D10Ox","Seaforth","Breakups","Breakups",59,223129,"False",0.531,0.552,1,-5.945,1,0.0309,0.436,0,0.0786,0.328,74.931,3,"country"
"603",19807,"60RFlt48hm0l4Fu0JoccOl","Ingrid Andress","Lady Like","More Hearts Than Mine",68,214786,"False",0.375,0.428,0,-7.387,1,0.029,0.109,0,0.105,0.361,78.516,4,"country"
"604",19810,"4Z6wHGFWv1uxPGxuthqQav","Eddie Rabbitt","Variations","The Room at the Top of the Stairs - 2008 Version",44,219066,"False",0.772,0.412,4,-11.682,1,0.0305,0.378,0.000199,0.184,0.605,108.352,4,"country"
"605",19813,"6TgA7gRbih1UvQGRWWBsdS","Don Williams","Country Classics","Shot Full Of Love",36,169973,"False",0.666,0.252,2,-17.614,1,0.0264,0.548,0.0221,0.113,0.547,94.111,4,"country"
"606",19816,"4mnOVRRXsaqg9Nb041xR8u","Dolly Parton;Kenny Rogers","Dolly","Islands in the Stream",67,249360,"False",0.592,0.473,8,-9.834,1,0.0354,0.681,0,0.0732,0.741,203.989,4,"country"
"607",19819,"064SVQsmWl5EF0zahmzkQk","The Bellamy Brothers","Bellamy Brothers","Let Your Love Flow",70,198760,"False",0.679,0.553,3,-14.687,1,0.0316,0.0611,7.16e-06,0.139,0.946,109.071,4,"country"
"608",19822,"5KPjrk4LADrGKL2PSSU1lS","RaeLynn","Finest Country","Lonely Call",0,224106,"False",0.588,0.722,6,-4.667,1,0.0289,0.0663,0,0.0721,0.243,145.926,4,"country"
"609",19825,"1mwBcXok4MlLEzU8u8ZEhh","RaeLynn","Single Saturday Night - Country Songs","Lonely Call",0,224106,"False",0.588,0.722,6,-4.667,1,0.0289,0.0663,0,0.0721,0.243,145.926,4,"country"
"610",19828,"0mYUlkqXRLYYfiIMEYRuf9","RaeLynn","Country Road Songs","Tailgate",0,182289,"False",0.608,0.755,1,-5.156,0,0.114,0.0525,0,0.0998,0.75,176.046,4,"country"
"611",19831,"2z9qzLuCkfRdGNI1u08EyO","Hellbillies","Søvnlaus","20 år på vegen",46,246626,"False",0.356,0.568,5,-5.264,1,0.0295,0.191,0,0.183,0.42,77.35,4,"country"
"612",19834,"6u3HTPvOxhVWllNhu07vvA","38 Special","80s Bangers Vol. 2","Hold On Loosely",0,279754,"False",0.565,0.707,9,-5.65,1,0.0298,0.0101,8.16e-05,0.0851,0.831,127.222,4,"country"
"613",19837,"6wXNTzpDEPEMc83QRlmiY6","RaeLynn","Easy Country","Queens Don't",0,185586,"False",0.658,0.695,0,-5.499,1,0.0279,0.0708,0,0.13,0.572,133.939,4,"country"
"614",19840,"3sLWLYFIRgbbvKYhYCyK1D","Parker McCollum","Gold Chain Cowboy","Never Loved You At All",43,181066,"False",0.552,0.891,2,-4.008,1,0.0344,0.0908,0,0.391,0.851,107.969,4,"country"
"615",19843,"2NJOi0ZgOrYLoVKlkqjgsN","Bailey Zimmerman","Fall In Love","Never Comin' Home - Live Acoustic",43,198958,"False",0.585,0.51,10,-6.028,1,0.0322,0.427,0,0.0997,0.436,135.24,3,"country"
"616",19846,"5j41TsRGWaY3k9WLMTaDQu","Bailey Zimmerman","Change","Never Comin' Home",43,194270,"False",0.556,0.59,10,-6.846,1,0.029,0.25,0,0.109,0.573,143.972,4,"country"
"617",19849,"40ZhguqieJZ0AJTHKQY6Q4","Gunslingers","Hardanger","Hardanger",44,236387,"False",0.64,0.722,4,-6.264,1,0.0396,0.0965,0,0.272,0.52,131.067,4,"country"
"618",19852,"11y8GSP2ASv8S9n0FiiDva","Juice Newton","Juice","Angel Of The Morning",59,250440,"False",0.452,0.313,8,-9.309,1,0.026,0.433,2.6e-05,0.0772,0.344,75.806,4,"country"
"619",19855,"3LDkLpuxQlEuEiZmkxpr8S","The Handsome Family","Singing Bones","Far From Any Road",56,166493,"False",0.707,0.556,9,-10.101,0,0.0303,0.19,0.0159,0.388,0.746,120.028,4,"country"
"620",19858,"52RNWUgJBF3LOqt3iw1s77","Dan + Shay","Glad You Exist (Acoustic)","Glad You Exist - Acoustic",56,161786,"False",0.538,0.386,11,-6.963,1,0.0309,0.797,0,0.119,0.653,184.022,4,"country"
"621",19861,"40e31PdTiS5oAorpANQXc4","Don Williams","Volume One","Amanda",48,187413,"False",0.653,0.369,9,-11.469,1,0.0307,0.747,0.0059,0.115,0.478,116.467,3,"country"
"622",19864,"3rXCZRMiMZp0feGcYXpwYX","The Chicks","Fly","Cowboy Take Me Away",71,287266,"False",0.467,0.622,6,-7.255,1,0.031,0.365,0.00527,0.0982,0.455,164.418,4,"country"
"623",19867,"3VWNwd48T1J9VR7cpcx4s1","Dan Seals","San Antone","One Friend",58,117040,"False",0.459,0.0565,2,-20.923,1,0.0371,0.815,0,0.105,0.386,125.151,4,"country"
"624",19870,"1Km9uekyhNf8LzAHflscWg","Upchurch","Hideas: The Album","Hideas 9",43,182122,"True",0.942,0.76,10,-6.886,0,0.163,0.0648,5.79e-05,0.134,0.37,110.036,4,"country"
"625",19873,"1KpUbzeaGFdcBD7aeEj0k9","Joe Nichols","Good Day for Living","Good Day for Living",41,190066,"False",0.436,0.849,11,-5.279,1,0.0689,0.0122,0,0.122,0.696,82.465,4,"country"
"626",19876,"5IfdDiOJitysgex3qEL0bn","Bleu Edmondson","Southland","$50 Dollars and a Flask of Crown",43,205826,"False",0.748,0.695,4,-7.755,1,0.0358,0.215,0.000264,0.246,0.876,114.927,4,"country"
"627",19879,"1esj1LFgfyFRbU5brtALfE","Reckless Kelly","The Day","Crazy Eddie's Last Hurrah",43,205253,"False",0.53,0.87,7,-6.488,1,0.0936,0.0146,6.84e-06,0.367,0.735,147.877,4,"country"
"628",19882,"0fzmhN3dop77DGQmcsi5MJ","Upchurch","Creeker","Bells",42,203882,"True",0.528,0.795,1,-5.093,1,0.039,0.00458,0.000264,0.125,0.539,166.007,4,"country"
"629",19885,"0DAMv2If2x4wHf7q7MZQna","Tomgang","Ei tid e forbi","Ei tid e forbi",43,226942,"False",0.647,0.809,9,-6.97,1,0.0267,0.00781,4.18e-05,0.237,0.665,99.975,4,"country"
"630",19888,"66cOmJrHcs5jBDLisQ6Olx","High Valley","Cozy Country","I Be U Be",0,213093,"False",0.442,0.746,7,-5.883,1,0.0335,0.0074,0,0.0996,0.415,126.035,4,"country"
"631",19891,"5kZNc9sXkpD2BFipxNaTgX","High Valley","Good Times Country","Roads We've Never Taken",0,197133,"False",0.627,0.962,5,-4.942,0,0.0574,0.0111,2.43e-06,0.204,0.559,120.017,4,"country"
"632",19894,"3ExeJTj9YrWpb5AktkkpuY","High Valley","Country Car Hits","River's Still Running",0,189773,"False",0.542,0.795,0,-5.662,1,0.0262,0.0251,0,0.122,0.476,85.951,4,"country"
"633",19897,"5lG3i1d8SozygnpVfbEsAg","Byting","Byting","Huldersølv",43,164088,"False",0.701,0.637,1,-6.857,0,0.0265,0.243,0,0.0934,0.865,112.023,4,"country"
"634",19900,"2PGYNCB7e3bC7AP0WMJiUI","Music Travel Love","Take Me Home, Country Roads (Acoustic)","Take Me Home, Country Roads (Acoustic)",58,193055,"False",0.703,0.316,10,-8.779,1,0.0332,0.736,0,0.222,0.645,94.03,4,"country"
"635",19903,"6pMnEX2iBcqQtUyIl1L6Oo","Alan Jackson","Precious Memories","What A Friend We Have In Jesus",51,136493,"False",0.449,0.174,2,-12.56,1,0.0292,0.903,0,0.124,0.288,143.37,4,"country"
"636",19906,"7FCthfxjvvXyukvP1dULIW","Shania Twain","Greatest Hits","You're Still The One - Remixed/Remastered 2004",62,194866,"False",0.545,0.597,3,-5.748,1,0.0336,0.3,0,0.0783,0.559,133.678,4,"country"
"637",19909,"6Zyz8lsnMFpIrCTuvGurCB","Eagles","Hotel California (2013 Remaster)","New Kid in Town - 2013 Remaster",67,304925,"False",0.649,0.425,4,-9.811,1,0.0267,0.378,0.0013,0.108,0.651,107.383,4,"country"
"638",19912,"6lyKOW0FNW6aAZdKVgoM8m","Alan Jackson","Good Time","Good Time",71,306773,"False",0.652,0.767,9,-10.445,1,0.0372,0.0355,6.92e-06,0.397,0.73,132.017,4,"country"
"639",19915,"2kkvB3RNRzwjFdGhaUA0tz","Derek & The Dominos","Layla And Other Assorted Love Songs (Remastered 2010)","Layla",74,423840,"False",0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,"country"
"640",19918,"5vXsj8L4DK1gGQ43BBG028","Kenny Rogers;Sheena Easton","We've Got Tonight","We've Got Tonight",66,234560,"False",0.543,0.227,8,-11.247,1,0.0298,0.767,4.29e-05,0.103,0.292,123.548,4,"country"
"641",19921,"2TjnCxxQRYn56Ye8gkUKiW","Eagles","Desperado (2013 Remaster)","Desperado - 2013 Remaster",68,213712,"False",0.228,0.224,7,-12.749,1,0.0311,0.946,0.000222,0.273,0.18,60.3,4,"country"
"642",19924,"6CsGmt0gpkobJSVqLqBQLj","Aaron Watson","Real Good Time","Barbed Wire Halo",41,265266,"False",0.546,0.383,9,-8.18,1,0.032,0.403,0,0.0924,0.372,113.673,3,"country"
"643",19927,"6oDihOuvOytAzuQt3SMDHk","Koe Wetzel","Sellout","SideChick",41,197905,"False",0.497,0.366,11,-9.219,1,0.0255,0.33,0,0.0907,0.139,87.53,4,"country"
"644",19930,"2tEMqkUo0QCtGOyUATJRxZ","Upchurch","River Rat","Don't Come Knockin",41,204012,"True",0.67,0.717,11,-7.688,1,0.111,0.00406,0,0.166,0.313,129.973,4,"country"
"645",19933,"2Ey6v4Sekh3Z0RUSISRosD","Derek & The Dominos","70s Christmas Party","Layla",0,423680,"False",0.459,0.89,1,-3.246,1,0.0487,0.451,0.11,0.306,0.447,115.654,4,"country"
"646",19936,"6kw5rCgHgarcLUVQ3ObU7F","Kenny Chesney;Jimmy Buffett","Songs for the Saints","Trying to Reason With Hurricane Season (with Jimmy Buffett)",40,249652,"False",0.738,0.503,2,-10.876,1,0.0309,0.613,1.16e-05,0.1,0.556,121.914,4,"country"
"647",19939,"41fQMNPgj3QnyAFJhEepKx","Gunnar & The Grizzly Boys","Standard American","Standard American",43,209053,"False",0.72,0.922,11,-4.827,0,0.113,0.0323,0,0.452,0.687,93.004,4,"country"
"648",19942,"1YKTp5PVGuOSivCw5x3IQM","Koe Wetzel","Sellout","Lubbock",42,179704,"True",0.562,0.948,6,-3.89,1,0.0359,0.0323,0,0.369,0.94,106.021,4,"country"
"649",19945,"23qRa5APj2X7llu4151g39","Salebarbes","Gin à l'eau salée","Gagner sa vie",41,172954,"False",0.602,0.875,4,-5.643,1,0.0422,0.291,0,0.386,0.977,145.932,4,"country"
"650",19948,"6saUNa3bf6yNLPs2oYKu2T","Ashley Monroe","Country Holiday","Tennessee Christmas",0,253520,"False",0.653,0.433,0,-8.307,1,0.0243,0.505,1.65e-05,0.193,0.423,96.004,4,"country"
"651",19951,"0stPNUkU1LZnvxIcfrKnEZ","Carrie Underwood;Ludacris","The Champion","The Champion",59,223998,"False",0.663,0.875,6,-3.301,1,0.183,0.0821,0,0.124,0.51,91.056,4,"country"
"652",19954,"3aKAdHDxhYu2gpbQMYSEkv","Collin Raye","Love Songs","Love, Me",56,231626,"False",0.6,0.242,0,-12.63,1,0.031,0.697,0,0.128,0.3,106.616,4,"country"
"653",19957,"5fjoMV6IwPKFsmm0LQuv0m","David J","Lost My Heartbreak","Lost My Heartbreak",61,157213,"False",0.56,0.802,11,-5.428,1,0.0373,0.0863,0,0.116,0.423,103.059,3,"country"
"654",19960,"0pdfN7nOHMYmKykzu1cyfm","Shania Twain","The Woman In Me","Any Man Of Mine",73,246760,"False",0.592,0.725,8,-8.698,1,0.0412,0.207,0,0.148,0.784,78.235,4,"country"
"655",19963,"2cX9ntBh6nimzl0lVxniaU","Randall King","Country Car Hits","You in a Honky Tonk",1,183570,"False",0.626,0.705,9,-5.911,1,0.0256,0.121,1.67e-05,0.341,0.62,103.936,4,"country"
"656",19966,"5M8goiFYynmNxhueYW6grR","Blake Shelton;Gwen Stefani","Fully Loaded: God's Country","Nobody But You (Duet with Gwen Stefani)",66,194866,"False",0.463,0.653,0,-5.515,1,0.0273,0.111,0.000136,0.172,0.233,143.912,4,"country"
"657",19969,"689hKgiURfX5545kFXcI2l","Randall King","Never Leave - Country Magic","You in a Honky Tonk",0,183570,"False",0.626,0.705,9,-5.911,1,0.0256,0.121,1.67e-05,0.341,0.62,103.936,4,"country"
"658",19972,"2gWB4eoiiGtPTPGrvIKDUf","Avery Anna","New Country","Narcissist",0,154026,"False",0.322,0.48,1,-5.989,1,0.0492,0.746,0,0.113,0.304,73.476,4,"country"
"659",19975,"6SLQTs6vHo5aZrKLukqvnk","BEIST","Bøgdafest","Bøgdafest",42,161880,"False",0.712,0.844,0,-5.052,1,0.103,0.146,0,0.138,0.679,140.063,4,"country"
"660",19978,"23auRivC8Z0CB4nS84sDiW","Hellbillies","Niende","Råka tå ei pil",44,253679,"False",0.306,0.771,0,-6.162,1,0.0352,0.00416,0,0.114,0.348,176.529,4,"country"
"661",19981,"7m5AlHcLKi5KRZjH5B38RM","Randall King","New Country","Baby Do",0,206539,"False",0.674,0.86,7,-5.498,1,0.033,0.00469,0.00345,0.115,0.637,116.05,4,"country"
"662",19984,"1JvF1A4iFynnOyvb8WKl6v","Jon Pardi","Write You A Song","Empty Beer Cans",40,209053,"False",0.645,0.83,9,-4.39,1,0.0452,0.0192,0,0.18,0.471,99.965,4,"country"
"663",19987,"6B8LH8uVk3m4MyiuqZ5H7a","Avery Anna","Oklahoma Smokeshow - Breakout Country","Narcissist",0,154026,"False",0.322,0.48,1,-5.989,1,0.0492,0.746,0,0.113,0.304,73.476,4,"country"
"664",19990,"6Lo21kYgNY0ASua2c4aQvN","BEIST","Dans som en idiot","Råne-Ræser",42,194170,"False",0.715,0.649,4,-8.077,0,0.0286,0.639,0.000339,0.491,0.722,105.058,4,"country"
"665",19993,"0lRtPuJoG47Mhm6a69Uewk","Rotlaus","På vei","På vei",42,279240,"False",0.467,0.789,7,-6.404,1,0.029,0.0235,6.21e-06,0.128,0.351,87.958,4,"country"
"666",19996,"3Brvbk03WC7yu1LgKwWG3L","Salebarbes","Gin à l'eau salée","Gin à l'eau salée",41,187982,"False",0.494,0.966,5,-5.578,1,0.0724,0.0158,0,0.178,0.566,172.281,4,"country"
"667",19999,"0Npdhq5RUQ3C5clbzOZmtQ","Lasse Stefanz","I ett fotoalbum","I ett fotoalbum",42,181946,"False",0.593,0.555,0,-9.865,1,0.0254,0.483,0,0.0937,0.648,81.986,4,"country"
"668",51000,"1aL9518P5G72N92b48tuKw","AP Dhillon","Summer High","Summer High",83,177391,"False",0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,4,"hip-hop"
"669",51003,"3UhmuWcFaLS3AO3kI9ynQ2","AP Dhillon;Shinda Kahlon;Gurinder Gill;Gminxr","Insane","Insane",77,206060,"False",0.796,0.572,8,-7.03,0,0.0545,0.416,2.55e-05,0.0975,0.304,98.967,4,"hip-hop"
"670",51006,"7AsG1F1eMWd17RYan8M3Wm","AP Dhillon;Shinda Kahlon","Two Hearts Never Break The Same","Dil Nu",71,233666,"False",0.811,0.655,1,-7.118,0,0.0353,0.0947,1.63e-06,0.068,0.925,117.979,4,"hip-hop"
"671",51009,"32FVH23yFXr8Z0sfjRw4It","AP Dhillon","Two Hearts Never Break The Same","Wo Noor",72,199420,"False",0.761,0.554,1,-8.119,0,0.0854,0.193,0.00844,0.0802,0.555,92.52,4,"hip-hop"
"672",51012,"5RrOyaV2xOAnf62uWj24dB","King","OOPS","OOPS",75,163200,"False",0.918,0.673,0,-5.084,1,0.184,0.314,0,0.0555,0.828,99.952,4,"hip-hop"
"673",51015,"2ZRo7axmMPeSVUvDbGkJah","XXXTENTACION","?","Hope",86,110886,"True",0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,4,"hip-hop"
"674",51018,"6XPmY4hIb1RGRyNuq0UBsl","The PropheC","The Lifestyle","Kina Chir",72,216026,"False",0.622,0.431,11,-8.26,0,0.0293,0.0955,0,0.088,0.365,117.919,4,"hip-hop"
"675",51021,"0a6zRnrjmaOcqsEIFkXIhw","Akhil","Khaab","Khaab",72,201689,"False",0.662,0.661,0,-5.689,1,0.0514,0.417,0,0.0784,0.222,80.009,4,"hip-hop"
"676",51024,"2NTVtNcpC0i1R7LVGaCZCF","Badshah;Nikhita Gandhi","Jugnu","Jugnu",74,230400,"False",0.716,0.803,10,-5.14,0,0.0445,0.03,0,0.0817,0.325,124.961,4,"hip-hop"
"677",51027,"5pcmtf1lwrMqmAWWm248fY","AP Dhillon;Gurinder Gill","HIDDEN GEMS","DESIRES",76,168000,"False",0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,4,"hip-hop"
"678",51030,"2tjWCe2W7sgvS3C8NHcdtI","Akhil;Dhvani Bhanushali;Abhijit Vaghani;Bob","Duniyaa (From ""Luka Chuppi"")","Duniyaa (From ""Luka Chuppi"")",74,222500,"False",0.435,0.658,7,-5.949,0,0.0368,0.699,0,0.125,0.524,77.17,4,"hip-hop"
"679",51033,"1w3exvIgbRFV2ijf6qyWm8","Sidhu Moose Wala","No Name","Everybody Hurts",72,173333,"False",0.738,0.599,8,-7.102,1,0.0393,0.434,0,0.13,0.575,120.052,5,"hip-hop"
"680",51036,"6FQQiTpYnfc5803p84bQp1","Anirudh Ravichander","Vikram (Original Motion Picture Soundtrack)","Vikram - Title Track",74,218823,"False",0.638,0.842,7,-5.305,0,0.0524,0.174,0.000356,0.126,0.145,169.901,4,"hip-hop"
"681",51039,"0MHiYjjcHNYM9KURa6NveF","Dabzee;SA","Manavaalan Thug (From ""Thallumaala"")","Manavaalan Thug - From ""Thallumaala""",72,200000,"False",0.809,0.583,1,-8.771,1,0.0605,0.356,0,0.0622,0.478,96.049,4,"hip-hop"
"682",51042,"4wCy7erulqUfFQNVaZBD9b","Anirudh Ravichander","Vikram (Original Motion Picture Soundtrack)","Once Upon a Time",72,143709,"False",0.646,0.879,1,-3.668,1,0.0823,0.00659,0.0607,0.117,0.429,123.849,4,"hip-hop"
